fid,model,data_type,score_func,score
38,Logistic,train,precision,0.7343367850406586
38,Logistic,validation,precision,0.7343735947477291
38,Logistic,test,precision,0.7348952243906827
38,Logistic,train,recall,1.0
38,Logistic,validation,recall,1.0
38,Logistic,test,recall,1.0
38,Logistic,train,f1,0.8468214378828888
38,Logistic,validation,f1,0.846845912520418
38,Logistic,test,f1,0.8471926304930457
38,Logistic,train,roc_auc,0.5
38,Logistic,validation,roc_auc,0.5
38,Logistic,test,roc_auc,0.5
38,SVC,train,accuracy,0.7343367850406586
38,SVC,validation,accuracy,0.7343735947477291
38,SVC,test,accuracy,0.7348952243906827
38,SVC,train,precision,0.7343367850406586
38,SVC,validation,precision,0.7343735947477291
38,SVC,test,precision,0.7348952243906827
38,SVC,train,recall,1.0
38,SVC,validation,recall,1.0
38,SVC,test,recall,1.0
38,SVC,train,f1,0.8468214378828888
38,SVC,validation,f1,0.846845912520418
38,SVC,test,f1,0.8471926304930457
38,SVC,train,roc_auc,0.5
38,SVC,validation,roc_auc,0.5
38,SVC,test,roc_auc,0.5
38,Decision Tree,train,accuracy,0.9951134816443284
38,Decision Tree,validation,accuracy,0.6206493389693317
38,Decision Tree,test,accuracy,0.6144437449410918
38,Decision Tree,train,precision,0.999856199841135
38,Decision Tree,validation,precision,0.7405252254447965
38,Decision Tree,test,precision,0.7387664277547609
38,Decision Tree,train,recall,0.9934885556432518
38,Decision Tree,validation,recall,0.7441981507562305
38,Decision Tree,test,recall,0.7354031794206553
38,Decision Tree,train,f1,0.9966622071752308
38,Decision Tree,validation,f1,0.7423571450386343
38,Decision Tree,test,f1,0.7370809670415936
38,Decision Tree,train,roc_auc,0.9965467998968368
38,Decision Tree,validation,roc_auc,0.511636911843326
38,Decision Tree,test,roc_auc,0.5072680313427869
38,Random Forest,train,accuracy,0.9948186916821764
38,Random Forest,validation,accuracy,0.6221108013310549
38,Random Forest,test,accuracy,0.6165842252001079
38,Random Forest,train,precision,0.9948626653102748
38,Random Forest,validation,precision,0.7405115136069901
38,Random Forest,test,precision,0.73896029251709
38,Random Forest,train,recall,0.9980982772228724
38,Random Forest,validation,recall,0.7472904292449942
38,Random Forest,test,recall,0.7395028942763086
38,Random Forest,train,f1,0.9964778447262772
38,Random Forest,validation,f1,0.7438855279398991
38,Random Forest,test,f1,0.7392314938282176
38,Random Forest,train,roc_auc,0.9919258277529714
38,Random Forest,validation,roc_auc,0.5116594350389522
38,Random Forest,test,roc_auc,0.5076725381582716
38,Voting,train,accuracy,0.9948911400627052
38,Voting,validation,accuracy,0.6221782534400575
38,Voting,test,accuracy,0.6165032826693048
38,Voting,train,precision,0.9950041547253642
38,Voting,validation,precision,0.7405935186309018
38,Voting,test,precision,0.738925714844801
38,Voting,train,recall,0.9980540511117764
38,Voting,validation,recall,0.7472598126262936
38,Voting,test,recall,0.7394049906379646
38,Voting,train,f1,0.9965267693520088
38,Voting,validation,f1,0.7439117315370782
38,Voting,test,f1,0.739165275050618
38,Voting,train,roc_auc,0.9921011926222124
38,Voting,validation,roc_auc,0.5118134174016858
38,Voting,test,roc_auc,0.5076066239616528
38,AdaBoost,train,accuracy,0.7343367850406586
38,AdaBoost,validation,accuracy,0.7343735947477291
38,AdaBoost,test,accuracy,0.7348952243906827
38,AdaBoost,train,precision,0.7343367850406586
38,AdaBoost,validation,precision,0.7343735947477291
38,AdaBoost,test,precision,0.7348952243906827
38,AdaBoost,train,recall,1.0
38,AdaBoost,validation,recall,1.0
38,AdaBoost,test,recall,1.0
38,AdaBoost,train,f1,0.8468214378828888
38,AdaBoost,validation,f1,0.846845912520418
38,AdaBoost,test,f1,0.8471926304930457
38,AdaBoost,train,roc_auc,0.5
38,AdaBoost,validation,roc_auc,0.5
38,AdaBoost,test,roc_auc,0.5
39,Logistic,train,accuracy,0.7232296988395768
39,Logistic,validation,accuracy,0.7235812573073118
39,Logistic,test,accuracy,0.724363701771742
39,Logistic,train,precision,0.7329157160914892
39,Logistic,validation,precision,0.7333211143695014
39,Logistic,test,precision,0.7338333745455211
39,Logistic,train,recall,0.9803568026562882
39,Logistic,validation,recall,0.9799767313697876
39,Logistic,test,recall,0.980602841653103
39,Logistic,train,f1,0.8387677969283698
39,Logistic,validation,f1,0.8388939850609356
39,Logistic,test,f1,0.8394585760382182
39,Logistic,train,roc_auc,0.496422465235762
39,Logistic,validation,roc_auc,0.4973525099205463
39,Logistic,test,roc_auc,0.4973238450895362
39,SVC,train,accuracy,0.7343367850406586
39,SVC,validation,accuracy,0.7343735947477291
39,SVC,test,accuracy,0.7348952243906827
39,SVC,train,precision,0.7343367850406586
39,SVC,validation,precision,0.7343735947477291
39,SVC,test,precision,0.7348952243906827
39,SVC,train,recall,1.0
39,SVC,validation,recall,1.0
39,SVC,test,recall,1.0
39,SVC,train,f1,0.8468214378828888
39,SVC,validation,f1,0.846845912520418
39,SVC,test,f1,0.8471926304930457
39,SVC,train,roc_auc,0.5
39,SVC,validation,roc_auc,0.5
39,SVC,test,roc_auc,0.5
39,Decision Tree,train,accuracy,0.9983012103875988
39,Decision Tree,validation,accuracy,0.7235812573073118
39,Decision Tree,test,accuracy,0.720163683784513
39,Decision Tree,train,precision,0.9999829510969264
39,Decision Tree,validation,precision,0.8109998167715141
39,Decision Tree,test,precision,0.8092031288193595
39,Decision Tree,train,recall,0.9977036442315544
39,Decision Tree,validation,recall,0.8130855428326496
39,Decision Tree,test,recall,0.8102627488894056
39,Decision Tree,train,f1,0.9988419973502176
39,Decision Tree,validation,f1,0.8120413405088063
39,Decision Tree,test,f1,0.8097325921985166
39,Decision Tree,train,roc_auc,0.9988283128390164
39,Decision Tree,validation,roc_auc,0.644607779034405
39,Decision Tree,test,roc_auc,0.6403317001223499
39,Random Forest,train,accuracy,0.998123836766304
39,Random Forest,validation,accuracy,0.7238960338159907
39,Random Forest,test,accuracy,0.7204065113769224
39,Random Forest,train,precision,0.9986360312250208
39,Random Forest,validation,precision,0.8109097565440234
39,Random Forest,test,precision,0.8089867067052404
39,Random Forest,train,recall,0.998809297008954
39,Random Forest,validation,recall,0.813789725062764
39,Random Forest,test,recall,0.8110459779961573
39,Random Forest,train,f1,0.9987226566021304
39,Random Forest,validation,f1,0.8123471882640586
39,Random Forest,test,f1,0.8100150335504847
39,Random Forest,train,roc_auc,0.997519204508276
39,Random Forest,validation,roc_auc,0.6445789661372733
39,Random Forest,test,roc_auc,0.6400957067101932
39,Voting,train,accuracy,0.9982137726869604
39,Voting,validation,accuracy,0.7238060976706538
39,Voting,test,accuracy,0.7204424858350571
39,Voting,train,precision,0.9986158487024008
39,Voting,validation,precision,0.8107160282995852
39,Voting,test,precision,0.8089507792572342
39,Voting,train,recall,0.9989521813678796
39,Voting,validation,recall,0.8139428081562672
39,Voting,test,recall,0.8111683575440872
39,Voting,train,f1,0.9987839867207948
39,Voting,validation,f1,0.8123262138295597
39,Voting,test,f1,0.8100580507179956
39,Voting,train,roc_auc,0.997562435555626
39,Voting,validation,roc_auc,0.644274603671836
39,Voting,test,roc_auc,0.6400551222194771
39,AdaBoost,train,accuracy,0.6737274691782105
39,AdaBoost,validation,accuracy,0.673351920136703
39,AdaBoost,test,accuracy,0.6741073837575321
39,AdaBoost,train,precision,0.7248155692578727
39,AdaBoost,validation,precision,0.725132840045687
39,AdaBoost,test,precision,0.7254483982589556
39,AdaBoost,train,recall,0.8957862722151158
39,AdaBoost,validation,recall,0.894127732533219
39,AdaBoost,test,recall,0.8954266762938577
39,AdaBoost,train,f1,0.8012823633951286
39,AdaBoost,validation,f1,0.8008116705056487
39,AdaBoost,test,f1,0.8015248778564074
39,AdaBoost,train,roc_auc,0.4778533584112789
39,AdaBoost,validation,roc_auc,0.4785519312742275
39,AdaBoost,test,roc_auc,0.4780081442669546
40,Logistic,train,accuracy,0.7343367850406586
40,Logistic,validation,accuracy,0.7343735947477291
40,Logistic,test,accuracy,0.7348952243906827
40,Logistic,train,precision,0.7343367850406586
40,Logistic,validation,precision,0.7343735947477291
40,Logistic,test,precision,0.7348952243906827
40,Logistic,train,recall,1.0
40,Logistic,validation,recall,1.0
40,Logistic,test,recall,1.0
40,Logistic,train,f1,0.8468214378828888
40,Logistic,validation,f1,0.846845912520418
40,Logistic,test,f1,0.8471926304930457
40,Logistic,train,roc_auc,0.5
40,Logistic,validation,roc_auc,0.5
40,Logistic,test,roc_auc,0.5
40,SVC,train,accuracy,0.7343367850406586
40,SVC,validation,accuracy,0.7343735947477291
40,SVC,test,accuracy,0.7348952243906827
40,SVC,train,precision,0.7343367850406586
40,SVC,validation,precision,0.7343735947477291
40,SVC,test,precision,0.7348952243906827
40,SVC,train,recall,1.0
40,SVC,validation,recall,1.0
40,SVC,test,recall,1.0
40,SVC,train,f1,0.8468214378828888
40,SVC,validation,f1,0.846845912520418
40,SVC,test,f1,0.8471926304930457
40,SVC,train,roc_auc,0.5
40,SVC,validation,roc_auc,0.5
40,SVC,test,roc_auc,0.5
40,Decision Tree,train,accuracy,0.9905592265510824
40,Decision Tree,validation,accuracy,0.6201097220973109
40,Decision Tree,test,accuracy,0.6131936325209102
40,Decision Tree,train,precision,0.9996143104594182
40,Decision Tree,validation,precision,0.7417949819029508
40,Decision Tree,test,precision,0.737797984762841
40,Decision Tree,train,recall,0.9875248346623848
40,Decision Tree,validation,recall,0.7404323066560529
40,Decision Tree,test,recall,0.7347912816810055
40,Decision Tree,train,f1,0.993532797223501
40,Decision Tree,validation,f1,0.7411130178965433
40,Decision Tree,test,f1,0.7362915637090495
40,Decision Tree,train,roc_auc,0.9932358095317548
40,Decision Tree,validation,roc_auc,0.5139439339273154
40,Decision Tree,test,roc_auc,0.5054524308801948
40,Random Forest,train,accuracy,0.9903094045492586
40,Random Forest,validation,accuracy,0.6232125191114308
40,Random Forest,test,accuracy,0.6166291932727763
40,Random Forest,train,precision,0.9905928754816036
40,Random Forest,validation,precision,0.7416580562815293
40,Random Forest,test,precision,0.7380505749366595
40,Random Forest,train,recall,0.9962645946166616
40,Random Forest,validation,recall,0.7471985793888923
40,Random Forest,test,recall,0.7415099188623597
40,Random Forest,train,f1,0.993420639753312
40,Random Forest,validation,f1,0.7444180087847732
40,Random Forest,test,f1,0.7397762027727415
40,Random Forest,train,roc_auc,0.9850564375740798
40,Random Forest,validation,roc_auc,0.5138142888479929
40,Random Forest,test,roc_auc,0.5059790324372524
40,Voting,train,accuracy,0.990366863609678
40,Voting,validation,accuracy,0.6236621998381149
40,Voting,test,accuracy,0.6167640974907815
40,Voting,train,precision,0.9905703771849126
40,Voting,validation,precision,0.7418296683270562
40,Voting,test,precision,0.7380404475776503
40,Voting,train,recall,0.996366654873037
40,Voting,validation,recall,0.7477802951442043
40,Voting,test,recall,0.7418158677321846
40,Voting,train,f1,0.9934600616002496
40,Voting,validation,f1,0.7447930960875797
40,Voting,test,f1,0.7399233417152901
40,Voting,train,roc_auc,0.9850745547148024
40,Voting,validation,roc_auc,0.5141474693936698
40,Voting,test,roc_auc,0.5059623830976966
40,AdaBoost,train,accuracy,0.7343367850406586
40,AdaBoost,validation,accuracy,0.7343735947477291
40,AdaBoost,test,accuracy,0.7348952243906827
40,AdaBoost,train,precision,0.7343367850406586
40,AdaBoost,validation,precision,0.7343735947477291
40,AdaBoost,test,precision,0.7348952243906827
40,AdaBoost,train,recall,1.0
40,AdaBoost,validation,recall,1.0
40,AdaBoost,test,recall,1.0
40,AdaBoost,train,f1,0.8468214378828888
40,AdaBoost,validation,f1,0.846845912520418
40,AdaBoost,test,f1,0.8471926304930457
40,AdaBoost,train,roc_auc,0.5
40,AdaBoost,validation,roc_auc,0.5
40,AdaBoost,test,roc_auc,0.5
41,Logistic,train,accuracy,0.7343367850406586
41,Logistic,validation,accuracy,0.7343735947477291
41,Logistic,test,accuracy,0.7348952243906827
41,Logistic,train,precision,0.7343367850406586
41,Logistic,validation,precision,0.7343735947477291
41,Logistic,test,precision,0.7348952243906827
41,Logistic,train,recall,1.0
41,Logistic,validation,recall,1.0
41,Logistic,test,recall,1.0
41,Logistic,train,f1,0.8468214378828888
41,Logistic,validation,f1,0.846845912520418
41,Logistic,test,f1,0.8471926304930457
41,Logistic,train,roc_auc,0.5
41,Logistic,validation,roc_auc,0.5
41,Logistic,test,roc_auc,0.5
41,SVC,train,accuracy,0.7343367850406586
41,SVC,validation,accuracy,0.7343735947477291
41,SVC,test,accuracy,0.7348952243906827
41,SVC,train,precision,0.7343367850406586
41,SVC,validation,precision,0.7343735947477291
41,SVC,test,precision,0.7348952243906827
41,SVC,train,recall,1.0
41,SVC,validation,recall,1.0
41,SVC,test,recall,1.0
41,SVC,train,f1,0.8468214378828888
41,SVC,validation,f1,0.846845912520418
41,SVC,test,f1,0.8471926304930457
41,SVC,train,roc_auc,0.5
41,SVC,validation,roc_auc,0.5
41,SVC,test,roc_auc,0.5
41,Decision Tree,train,accuracy,0.9969696591178784
41,Decision Tree,validation,accuracy,0.632206133645112
41,Decision Tree,test,accuracy,0.6291662919327278
41,Decision Tree,train,precision,0.9999521790961166
41,Decision Tree,validation,precision,0.7494950113239885
41,Decision Tree,test,precision,0.7472091262183355
41,Decision Tree,train,recall,0.9959209917535312
41,Decision Tree,validation,recall,0.7497703753597452
41,Decision Tree,test,recall,0.7486813603710548
41,Decision Tree,train,f1,0.9979325144067784
41,Decision Tree,validation,f1,0.7496326680543652
41,Decision Tree,test,f1,0.7479445188187326
41,Decision Tree,train,roc_auc,0.997894669901836
41,Decision Tree,validation,roc_auc,0.5284741499280527
41,Decision Tree,test,roc_auc,0.5232703541686328
41,Random Forest,train,accuracy,0.9966948549158724
41,Random Forest,validation,accuracy,0.6335102077524958
41,Random Forest,test,accuracy,0.630146595916899
41,Random Forest,train,precision,0.9968419015148684
41,Random Forest,validation,precision,0.7496338337605273
41,Random Forest,test,precision,0.7470269612318179
41,Random Forest,train,recall,0.9986630106414828
41,Random Forest,validation,recall,0.7521584716183944
41,Random Forest,test,recall,0.7510677615556888
41,Random Forest,train,f1,0.9977516251009048
41,Random Forest,validation,f1,0.7508940306262798
41,Random Forest,test,f1,0.7490419117826542
41,Random Forest,train,roc_auc,0.994958779843268
41,Random Forest,validation,roc_auc,0.5288217446969575
41,Random Forest,test,roc_auc,0.523004790300523
41,Voting,train,accuracy,0.9967997801566384
41,Voting,validation,accuracy,0.6330830110621459
41,Voting,test,accuracy,0.6298498066372875
41,Voting,train,precision,0.9969469641140932
41,Voting,validation,precision,0.7493363439416593
41,Voting,test,precision,0.7468591741332294
41,Voting,train,recall,0.998700432735487
41,Voting,validation,recall,0.7518829220500888
41,Voting,test,recall,0.7507985265502429
41,Voting,train,f1,0.9978229280852474
41,Voting,validation,f1,0.7506074730648735
41,Voting,test,f1,0.7488236694190666
41,Voting,train,roc_auc,0.9951232484061858
41,Voting,validation,roc_auc,0.5282607432325948
41,Voting,test,roc_auc,0.5226835866458851
41,AdaBoost,train,accuracy,0.7343367850406586
41,AdaBoost,validation,accuracy,0.7343735947477291
41,AdaBoost,test,accuracy,0.7348952243906827
41,AdaBoost,train,precision,0.7343367850406586
41,AdaBoost,validation,precision,0.7343735947477291
41,AdaBoost,test,precision,0.7348952243906827
41,AdaBoost,train,recall,1.0
41,AdaBoost,validation,recall,1.0
41,AdaBoost,test,recall,1.0
41,AdaBoost,train,f1,0.8468214378828888
41,AdaBoost,validation,f1,0.846845912520418
41,AdaBoost,test,f1,0.8471926304930457
41,AdaBoost,train,roc_auc,0.5
41,AdaBoost,validation,roc_auc,0.5
41,AdaBoost,test,roc_auc,0.5
42,Logistic,train,accuracy,0.7343367850406586
42,Logistic,validation,accuracy,0.7343735947477291
42,Logistic,test,accuracy,0.7348952243906827
42,Logistic,train,precision,0.7343367850406586
42,Logistic,validation,precision,0.7343735947477291
42,Logistic,test,precision,0.7348952243906827
42,Logistic,train,recall,1.0
42,Logistic,validation,recall,1.0
42,Logistic,test,recall,1.0
42,Logistic,train,f1,0.8468214378828888
42,Logistic,validation,f1,0.846845912520418
42,Logistic,test,f1,0.8471926304930457
42,Logistic,train,roc_auc,0.5
42,Logistic,validation,roc_auc,0.5
42,Logistic,test,roc_auc,0.5
42,SVC,train,accuracy,0.7343367850406586
42,SVC,validation,accuracy,0.7343735947477291
42,SVC,test,accuracy,0.7348952243906827
42,SVC,train,precision,0.7343367850406586
42,SVC,validation,precision,0.7343735947477291
42,SVC,test,precision,0.7348952243906827
42,SVC,train,recall,1.0
42,SVC,validation,recall,1.0
42,SVC,test,recall,1.0
42,SVC,train,f1,0.8468214378828888
42,SVC,validation,f1,0.846845912520418
42,SVC,test,f1,0.8471926304930457
42,SVC,train,roc_auc,0.5
42,SVC,validation,roc_auc,0.5
42,SVC,test,roc_auc,0.5
42,Decision Tree,train,accuracy,0.996437538253994
42,Decision Tree,validation,accuracy,0.6244266570734778
42,Decision Tree,test,accuracy,0.6197499775159636
42,Decision Tree,train,precision,0.9999042977161332
42,Decision Tree,validation,precision,0.7439911931991927
42,Decision Tree,test,precision,0.7411066952002445
42,Decision Tree,train,recall,0.995243992052908
42,Decision Tree,validation,recall,0.744902332986345
42,Decision Tree,test,recall,0.7416690122746686
42,Decision Tree,train,f1,0.9975687020688196
42,Decision Tree,validation,f1,0.7444464843032862
42,Decision Tree,test,f1,0.7413877471129381
42,Decision Tree,train,roc_auc,0.9974903440765946
42,Decision Tree,validation,roc_auc,0.5181257898214271
42,Decision Tree,test,roc_auc,0.5117240132106458
42,Random Forest,train,accuracy,0.9961652322720062
42,Random Forest,validation,accuracy,0.6258656353988669
42,Random Forest,test,accuracy,0.621152981383218
42,Random Forest,train,precision,0.9961921310830028
42,Random Forest,validation,precision,0.7440443550843844
42,Random Forest,test,precision,0.7411169985991839
42,Random Forest,train,recall,0.9985949704705658
42,Random Forest,validation,recall,0.7477802951442043
42,Random Forest,test,recall,0.7445816455154015
42,Random Forest,train,f1,0.9973921035954992
42,Random Forest,validation,f1,0.745907647202541
42,Random Forest,test,f1,0.7428452822816957
42,Random Forest,train,roc_auc,0.9940220035302022
42,Random Forest,validation,roc_auc,0.518295090859727
42,Random Forest,test,roc_auc,0.5117894148803727
42,Voting,train,accuracy,0.996267659292754
42,Voting,validation,accuracy,0.6257307311808616
42,Voting,test,accuracy,0.6212698983721557
42,Voting,train,precision,0.99620613127193
42,Voting,validation,precision,0.7439529641138122
42,Voting,test,precision,0.7412226201788368
42,Voting,train,recall,0.9987208447867622
42,Voting,validation,recall,0.7476884452881024
42,Voting,test,recall,0.7446061214249875
42,Voting,train,f1,0.9974619030630448
42,Voting,validation,f1,0.7458160273637918
42,Voting,test,f1,0.742910518379233
42,Voting,train,roc_auc,0.9941037481097088
42,Voting,validation,roc_auc,0.5181221979276132
42,Voting,test,roc_auc,0.5119882389870808
42,AdaBoost,train,accuracy,0.7343467779207314
42,AdaBoost,validation,accuracy,0.7343511107113949
42,AdaBoost,test,accuracy,0.7348952243906827
42,AdaBoost,train,precision,0.7343441232534145
42,AdaBoost,validation,precision,0.7343676222596964
42,AdaBoost,test,precision,0.7348952243906827
42,AdaBoost,train,recall,1.0
42,AdaBoost,validation,recall,0.9999693833812994
42,AdaBoost,test,recall,1.0
42,AdaBoost,train,f1,0.8468263171162087
42,AdaBoost,validation,f1,0.8468309630916422
42,AdaBoost,test,f1,0.8471926304930457
42,AdaBoost,train,roc_auc,0.5000188074214085
42,AdaBoost,validation,roc_auc,0.4999846916906497
42,AdaBoost,test,roc_auc,0.5
43,Logistic,train,accuracy,0.7085951259727444
43,Logistic,validation,accuracy,0.710293191833798
43,Logistic,test,accuracy,0.7094343016458314
43,Logistic,train,precision,0.7334853916071208
43,Logistic,validation,precision,0.7347418397626113
43,Logistic,test,precision,0.7343046030978194
43,Logistic,train,recall,0.9474219579239584
43,Logistic,validation,recall,0.9476149654032208
43,Logistic,test,recall,0.9474257462092937
43,Logistic,train,f1,0.8268393448560991
43,Logistic,validation,f1,0.8277106983834089
43,Logistic,test,f1,0.827361041348281
43,Logistic,train,roc_auc,0.4979302358807593
43,Logistic,validation,roc_auc,0.5008939902350453
43,Logistic,test,roc_auc,0.4985627560642424
43,SVC,train,accuracy,0.7092046916571942
43,SVC,validation,accuracy,0.7103606439428006
43,SVC,test,accuracy,0.7097490781545103
43,SVC,train,precision,0.732222597176334
43,SVC,validation,precision,0.7330897949563988
43,SVC,test,precision,0.7329174989635548
43,SVC,train,recall,0.9522426040334212
43,SVC,validation,recall,0.952329924683118
43,SVC,test,recall,0.9519415515279086
43,SVC,train,f1,0.8278634099019095
43,SVC,validation,f1,0.8284504341341288
43,SVC,test,f1,0.8281934573717693
43,SVC,train,roc_auc,0.4948252826074518
43,SVC,validation,roc_auc,0.4968607470038241
43,SVC,test,roc_auc,0.495155224656311
43,Decision Tree,train,accuracy,0.9987808686311004
43,Decision Tree,validation,accuracy,0.7307761489342567
43,Decision Tree,test,accuracy,0.7283298857810955
43,Decision Tree,train,precision,0.9999795548407322
43,Decision Tree,validation,precision,0.8178270755238739
43,Decision Tree,test,precision,0.8136173218374008
43,Decision Tree,train,recall,0.9983602318809024
43,Decision Tree,validation,recall,0.8149225399546874
43,Decision Tree,test,recall,0.8176299976747886
43,Decision Tree,train,f1,0.9991692372644756
43,Decision Tree,validation,f1,0.8163722242669611
43,Decision Tree,test,f1,0.8156187244016627
43,Decision Tree,train,roc_auc,0.9991519048083384
43,Decision Tree,validation,roc_auc,0.6565301712808819
43,Decision Tree,test,roc_auc,0.6492058120137691
43,Random Forest,train,accuracy,0.9986159861098968
43,Random Forest,validation,accuracy,0.7310684414066013
43,Random Forest,test,accuracy,0.7284378091554996
43,Random Forest,train,precision,0.9989490081902532
43,Random Forest,validation,precision,0.8177046563737377
43,Random Forest,test,precision,0.8133698296836983
43,Random Forest,train,recall,0.9991665079062678
43,Random Forest,validation,recall,0.8156267221848019
43,Random Forest,test,recall,0.8182174195048524
43,Random Forest,train,f1,0.999057746210575
43,Random Forest,validation,f1,0.8166643674989654
43,Random Forest,test,f1,0.8157864232855234
43,Random Forest,train,roc_auc,0.9981303806493282
43,Random Forest,validation,roc_auc,0.6564590357157292
43,Random Forest,test,roc_auc,0.6488888773407153
43,Voting,train,accuracy,0.96369586669498
43,Voting,validation,accuracy,0.7124066912492131
43,Voting,test,accuracy,0.7092454357406242
43,Voting,train,precision,0.9989856418315594
43,Voting,validation,precision,0.820800103322463
43,Voting,test,precision,0.8154479022944453
43,Voting,train,recall,0.9515281822387938
43,Voting,validation,recall,0.7783050639887331
43,Voting,test,recall,0.7811486544368705
43,Voting,train,f1,0.974679574299036
43,Voting,validation,f1,0.7989879465057439
43,Voting,test,f1,0.7979298576777153
43,Voting,train,roc_auc,0.9744287641993942
43,Voting,validation,roc_auc,0.6542617244778608
43,Voting,test,roc_auc,0.6455358226216309
43,AdaBoost,train,accuracy,0.7085976241927626
43,AdaBoost,validation,accuracy,0.710293191833798
43,AdaBoost,test,accuracy,0.7094432952603651
43,AdaBoost,train,precision,0.7334836337585993
43,AdaBoost,validation,precision,0.7347418397626113
43,AdaBoost,test,precision,0.7343071232097126
43,AdaBoost,train,recall,0.9474321639495958
43,AdaBoost,validation,recall,0.9476149654032208
43,AdaBoost,test,recall,0.9474379841640864
43,AdaBoost,train,f1,0.8268421146389402
43,AdaBoost,validation,f1,0.8277106983834089
43,AdaBoost,test,f1,0.8273673073532005
43,AdaBoost,train,roc_auc,0.4979259351828738
43,AdaBoost,validation,roc_auc,0.5008939902350453
43,AdaBoost,test,roc_auc,0.4985688750416389
44,Logistic,train,accuracy,0.7343367850406586
44,Logistic,validation,accuracy,0.7343735947477291
44,Logistic,test,accuracy,0.7348952243906827
44,Logistic,train,precision,0.7343367850406586
44,Logistic,validation,precision,0.7343735947477291
44,Logistic,test,precision,0.7348952243906827
44,Logistic,train,recall,1.0
44,Logistic,validation,recall,1.0
44,Logistic,test,recall,1.0
44,Logistic,train,f1,0.8468214378828888
44,Logistic,validation,f1,0.846845912520418
44,Logistic,test,f1,0.8471926304930457
44,Logistic,train,roc_auc,0.5
44,Logistic,validation,roc_auc,0.5
44,Logistic,test,roc_auc,0.5
44,SVC,train,accuracy,0.7343367850406586
44,SVC,validation,accuracy,0.7343735947477291
44,SVC,test,accuracy,0.7348952243906827
44,SVC,train,precision,0.7343367850406586
44,SVC,validation,precision,0.7343735947477291
44,SVC,test,precision,0.7348952243906827
44,SVC,train,recall,1.0
44,SVC,validation,recall,1.0
44,SVC,test,recall,1.0
44,SVC,train,f1,0.8468214378828888
44,SVC,validation,f1,0.846845912520418
44,SVC,test,f1,0.8471926304930457
44,SVC,train,roc_auc,0.5
44,SVC,validation,roc_auc,0.5
44,SVC,test,roc_auc,0.5
44,Decision Tree,train,accuracy,0.9935820727731492
44,Decision Tree,validation,accuracy,0.6185808076265851
44,Decision Tree,test,accuracy,0.614722546991636
44,Decision Tree,train,precision,0.99979416456543
44,Decision Tree,validation,precision,0.7401480846897565
44,Decision Tree,test,precision,0.7385786178961581
44,Decision Tree,train,recall,0.9914643605584738
44,Decision Tree,validation,recall,0.7406466229869573
44,Decision Tree,test,recall,0.7363822158040948
44,Decision Tree,train,f1,0.9956118400038262
44,Decision Tree,validation,f1,0.740397269917057
44,Decision Tree,test,f1,0.7374787814907191
44,Decision Tree,train,roc_auc,0.9954500689581096
44,Decision Tree,validation,roc_auc,0.5108768919911932
44,Decision Tree,test,roc_auc,0.5069263930396123
44,Random Forest,train,accuracy,0.993327254331289
44,Random Forest,validation,accuracy,0.6208516952963395
44,Random Forest,test,accuracy,0.6171418293011961
44,Random Forest,train,precision,0.9934772959071304
44,Random Forest,validation,precision,0.7401866885584846
44,Random Forest,test,precision,0.7386855616668903
44,Random Forest,train,recall,0.9974621016247992
44,Random Forest,validation,recall,0.7453309656481538
44,Random Forest,test,recall,0.7412529218117069
44,Random Forest,train,f1,0.9954657110311732
44,Random Forest,validation,f1,0.7427499199096886
44,Random Forest,test,f1,0.7399670148433205
44,Random Forest,train,roc_auc,0.9896799792595647
44,Random Forest,validation,roc_auc,0.5110182845846999
44,Random Forest,test,roc_auc,0.5071735993527782
44,Voting,train,accuracy,0.9933772187316536
44,Voting,validation,accuracy,0.6208292112600053
44,Voting,test,accuracy,0.6169349761669215
44,Voting,train,precision,0.9934743939419608
44,Voting,validation,precision,0.7401349790235301
44,Voting,test,precision,0.7384726049108775
44,Voting,train,recall,0.997533543804262
44,Voting,validation,recall,0.7453921988855551
44,Voting,test,recall,0.7412651597664999
44,Voting,train,f1,0.9954998310951316
44,Voting,validation,f1,0.7427542864116176
44,Voting,test,f1,0.739866247289828
44,Voting,train,roc_auc,0.9897109984939442
44,Voting,validation,roc_auc,0.5109219331993375
44,Voting,test,roc_auc,0.506772621271451
44,AdaBoost,train,accuracy,0.734341781480695
44,AdaBoost,validation,accuracy,0.7343511107113949
44,AdaBoost,test,accuracy,0.7348952243906827
44,AdaBoost,train,precision,0.734340454128704
44,AdaBoost,validation,precision,0.7343676222596964
44,AdaBoost,test,precision,0.7348952243906827
44,AdaBoost,train,recall,1.0
44,AdaBoost,validation,recall,0.9999693833812994
44,AdaBoost,test,recall,1.0
44,AdaBoost,train,f1,0.8468238774925205
44,AdaBoost,validation,f1,0.8468309630916422
44,AdaBoost,test,f1,0.8471926304930457
44,AdaBoost,train,roc_auc,0.5000094037107042
44,AdaBoost,validation,roc_auc,0.4999846916906497
44,AdaBoost,test,roc_auc,0.5
45,Logistic,train,accuracy,0.7343367850406586
45,Logistic,validation,accuracy,0.7343735947477291
45,Logistic,test,accuracy,0.7348952243906827
45,Logistic,train,precision,0.7343367850406586
45,Logistic,validation,precision,0.7343735947477291
45,Logistic,test,precision,0.7348952243906827
45,Logistic,train,recall,1.0
45,Logistic,validation,recall,1.0
45,Logistic,test,recall,1.0
